code,ts_code,symbol,name,area,industry,list_date,on_market_days,date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,volume_ratio_perc_rank,total_mv_perc_rank,circ_mv_perc_rank,pe_perc_rank,pe_ttm_perc_rank,ps_ttm_perc_rank,turnover_rate_f_perc_rank,name_x,roe,roa,total_profit,net_profit,free_cashflow,total_revenue,total_assets,total_liab,ebit,ebitda,netdebt,fcff,fcfe,name_year1,roe_year1,roa_year1,total_profit_year1,net_profit_year1,free_cashflow_year1,total_revenue_year1,total_assets_year1,total_liab_year1,ebit_year1,ebitda_year1,netdebt_year1,fcff_year1,fcfe_year1,ev,ev_ebitda_ratio,ev_ebitda_ratio_rank,total_mv_net_profit_ratio,total_mv_net_profit_ratio_rank
SH600122,600122.SH,600122,ST宏图,江苏,其他商业,19980420,8583,20211019,1.45,0.5926,0.835,0.0,0.0,0.0,8.2107,0.7526,1.0424,0.0,0.0,115825.835,115825.835,82207.0279,167947.4608,167947.4608,0.0,0.0355792750722704,0.178563486768957,0.0,0.0,0.1471832553996882,0.1798977095841672,ST宏图,-146.3345,-17.19,-2310589369.82,-2253976735.01,1618297843.25,2231660294.83,10224940970.35,9432223523.16,-1233152552.6,-1187692669.67,3876587377.99,1618297843.25,1592170883.9,ST宏图,-62.7884,-16.1528,-2650285058.84,-2738832816.97,-1247601215.54,3997161585.09,12258386641.54,9211099172.66,-1908674557.29,-1818686667.36,4449788796.93,-1247601215.54,-677305244.89,5556061985.99,-4.678030039146195,0.0866925692083535,-0.7451162125648776,0.1459446333171442
SH600136,600136.SH,600136,当代文体,湖北,影视音像,19980303,8631,20211019,5.47,1.2913,2.1556,0.0,0.0,0.0,1.6844,4.5703,2.7752,0.0,0.0,58461.8623,48688.2186,29167.1288,319786.3868,266324.5557,0.0,0.2457193684678674,0.3291082944185012,0.0,0.0,0.4415497661990648,0.5531465421392039,当代文体,-60.0537,-16.5999,-2156645441.77,-2087057210.98,1863487848.83,699702253.76,8993156438.67,6685887946.46,-816913697.09,-199279139.08,2715426381.79,1863487848.83,1372822461.33,当代文体,2.7467,3.4084,-35015183.74,-68366398.82,-91954675.7,1782335445.21,10401542181.92,5814067634.64,41247746.67,947293033.54,3427810585.35,-91954675.7,-510114659.06,5913290249.79,-29.673403232719345,0.0611947547353084,-1.5322358444109967,0.1406022340942204
SH600139,600139.SH,600139,ST西源,四川,综合类,19980225,8637,20211019,2.35,1.5843,2.1648,0.0,0.0,0.0,20.1874,10.8684,11.0229,0.0,0.0,66189.0508,66189.0508,48441.8471,155544.2694,155544.2694,0.0,0.0233488992661774,0.1583277740716032,0.0,0.0,0.8652861278111779,0.5559261730042251,ST西源,-79.2348,-3.8595,-166722951.14,-176844552.33,835401279.65,143116133.84,3027252584.23,2335973225.18,58918821.65,61989918.08,790989083.97,835401279.65,835401279.65,ST西源,-19.8693,-0.0189,-51617559.73,-59402849.98,100006304.32,152844045.25,3224082880.29,2357282093.91,53619613.44,61946918.36,1117805974.62,100006304.32,22006304.32,2346431777.9700003,37.85182898518843,0.7659057795046139,-8.795536382129956,0.0920349684312773
SH600198,600198.SH,600198,*ST大唐,北京,通信设备,19981021,8399,20211019,7.82,0.4765,0.722,0.0,0.0,0.0,0.0,5.7141,6.9986,0.0,0.0,88210.8472,88045.4735,58108.3712,689808.8251,688515.6028,0.0,0.5657104736490994,0.6546586613297755,0.0,0.0,0.7739924293030506,0.1373137647320436,*ST大唐,0.0,-35.4368,-1687934729.89,-1737633985.51,1275300893.83,1207211485.29,3140419345.19,3659689195.65,-346643419.69,-154555170.66,703483647.05,1275300893.83,78433245.38,*ST大唐,-822.3981,-11.3963,-976518693.6,-994554202.11,163392983.86,1430647507.1,5769677559.43,4344422560.02,-279715045.79,-28562741.26,1657258658.33,163392983.86,-452850018.66,7601571898.05,-49.18354957384381,0.0483244293346284,-3.9698166060992377,0.1238465274405051
SH600209,600209.SH,600209,*ST罗顿,海南,装修装饰,19990325,8244,20211019,5.13,1.2048,1.506,0.0,0.0,0.0,5.8764,41.409,28.7817,0.0,0.0,43901.1169,43901.1169,35121.1169,225212.7297,225212.7297,0.0,0.1094062708472315,0.2724038247720702,0.0,0.0,0.9694945446448452,0.4091616633311096,*ST罗顿,-16.8767,-13.3239,-75688237.81,-75688237.81,3173472.89,54387403.07,473413266.26,70590719.65,-35504842.62,-21990670.08,-42594074.64,3173472.89,3173472.89,*ST罗顿,-7.9287,-7.2323,-54010492.02,-54308342.01,28797445.43,126677240.88,664210371.32,157002117.27,-50860909.3,-31226468.82,-42388351.6,28797445.43,28797445.43,2209533222.36,-100.47593885597506,0.0310830500242836,-29.75531419628912,0.047838756677999
SH600225,600225.SH,600225,*ST松江,天津,区域地产,20000127,7936,20211019,2.79,0.2668,0.5174,0.0,0.0,0.0,0.0,2.4113,3.2767,0.0,0.0,93549.2615,93292.3667,48107.7478,261002.4396,260285.7031,0.0,0.1605514787636202,0.3217700689348454,0.0,0.0,0.4994433311066578,0.0602623971536579,*ST松江,0.0,-27.7503,-4037166900.68,-4116024803.4,1011457710.87,1082401808.57,9546099444.26,12859605197.36,-1981536716.51,-1814039114.66,5401842772.85,1011457710.87,897801785.9,*ST松江,-117.4657,0.617,-736921814.2,-945064998.11,1456474608.05,1183486214.79,12935988151.38,12252553633.79,130828336.25,249351329.41,5652067882.28,1456474608.05,-525571559.7,8011867168.85,-4.416590085683814,0.0869354055366682,-0.6341128930622615,0.1461874696454589
SH600226,600226.SH,600226,ST瀚叶,浙江,互联网,19991116,8008,20211019,2.19,0.3694,0.5819,0.0,0.0,0.0,2.613,12.3323,12.3186,0.0,0.0,312901.2583,312901.2583,198623.4624,685253.7557,685253.7557,0.0,0.5628196575494774,0.6531020680453635,0.0,0.0,0.8830995323981295,0.0814987769624193,ST瀚叶,-30.503,-25.8555,-944871649.52,-942901496.45,283397761.2,555657472.56,3050414098.6,421832456.44,-259116542.53,-186547127.75,89896987.52,283397761.2,148432392.97,ST瀚叶,-16.639,-13.6329,-645913190.81,-676384872.04,-139083466.34,805256358.25,4159059189.32,619047621.98,-33371799.05,61888002.07,195262385.39,-139083466.34,-301083466.74,6942434544.52,-37.21544592111792,0.054638173870811,-7.267500987960703,0.1005342399222923
SH600239,600239.SH,600239,*ST云城,云南,区域地产,19991202,7992,20211019,2.41,0.9529,1.6401,0.0,0.0,0.0,6.5178,0.8808,1.1886,0.0,0.0,160568.6909,160568.6909,93292.2647,386970.5451,386970.5451,0.0,0.3284411830108961,0.4700911718923727,0.0,0.0,0.1741260298374526,0.4434067155881699,*ST云城,-220.8634,0.4513,-2559534422.86,-3093538401.96,17840910503.51,4393259536.79,80336922200.91,78474573219.77,-491660440.13,-292069850.12,24067957504.3,17840910503.51,1673399167.17,*ST云城,-66.3781,-1.2312,-3233722925.01,-3482046383.95,5688868013.1,6248276187.6,88880685747.33,83324667747.78,-642174198.01,-410880788.42,40696910866.28,5688868013.1,3925505655.4,27937662955.3,-95.65404626263722,0.031568722680913,-1.250899438826503,0.1425449247207382
SH600241,600241.SH,600241,ST时万,辽宁,商贸代理,20001128,7630,20211019,7.62,0.2484,0.5445,0.0,0.0,122.6942,2.1735,4.347,3.3737,0.0,0.0,29430.2115,29430.2115,13424.5566,224258.2116,224258.2116,0.0,0.1080720480320213,0.2706248610184567,0.0,0.9069585613760752,0.5130260521042084,0.0696019568601289,ST时万,-2.8404,-1.887,-35218963.52,-39344492.25,-224115677.93,515890198.71,1242841721.98,374723369.85,16185109.91,59361304.34,-91089358.96,-224115677.93,-209190361.46,ST时万,-24.8436,-24.1353,-395427504.67,-398009261.39,152829965.09,439164777.29,1324608956.4,477225651.26,-90862223.08,-27903950.36,-140853675.82,152829965.09,53225822.21,2151492757.04,36.24402767023161,0.7569208353569694,-56.99862897582571,0.0296260320543953
SH600275,600275.SH,600275,*ST昌鱼,湖北,农业综合,20000810,7740,20211019,3.12,1.9577,2.6666,0.0,0.0,0.0,51.0728,65.7179,78.2531,0.0,0.0,50883.7238,50883.7238,37356.6857,158757.2183,158757.2183,0.0,0.0253502334889926,0.1614409606404269,0.0,0.0,0.9944333110665776,0.6344229486324217,*ST昌鱼,-36.3626,-18.3348,-31578832.45,-31575933.13,-5586141.47,24157383.42,125112143.35,83142558.06,-11203776.44,-6640206.74,-27128782.47,-5586141.47,-5586141.47,*ST昌鱼,-13.0034,-8.1311,-18371123.79,-18502590.55,-14080152.32,38933139.92,223452843.98,89055162.72,-12897388.37,-8405279.48,-34206045.42,-14080152.32,-14080152.32,1560443400.53,-234.9992193962925,0.0167557066537153,-50.27791820003769,0.031568722680913
SH600291,600291.SH,600291,*ST西水,内蒙,保险,20000731,7750,20211019,5.77,3.3638,5.9028,0.0,0.0,0.342,3.2345,0.2991,0.3431,0.0,0.0,109306.4378,109306.4378,62289.2622,630698.1461,630698.1461,0.0,0.5330220146764509,0.628418945963976,0.0,0.0002606202762574,0.0267201068804275,0.847898599066044,*ST西水,-137.8837,0.0,-40490230780.97,-40516151447.37,0.0,21089401478.19,2832950953.57,948114376.4,22369451428.72,22476991252.29,0.0,0.0,0.0,*ST西水,-16.3931,0.0,-2794630962.46,-2796477238.69,0.0,17019630528.88,100909092397.38,75734046035.55,9874884645.21,10092924680.45,0.0,0.0,0.0,6306981461.0,0.2805972289710898,0.0896066051481301,-0.1556658575825666,0.1474016512870325
SH600306,600306.SH,600306,*ST商城,辽宁,百货,20001226,7602,20211019,13.1,0.1968,0.3488,0.0,0.0,0.0,0.0,12.1589,14.8967,0.0,0.0,17813.8918,17747.2546,10011.9273,233361.9826,232489.0353,0.0,0.1209695352457193,0.2835223482321548,0.0,0.0,0.9149409930973056,0.0197909717589504,*ST商城,0.0,-4.4496,-145137397.81,-149122053.14,80019723.93,191926939.38,1327018965.1,1559848467.16,-42185140.43,19352964.19,945254146.25,80019723.93,70019723.93,*ST商城,0.0,-1.3969,-95720064.76,-106085372.36,79439089.58,995847583.48,1418188314.72,1501895763.64,-13377593.75,49179689.5,933275928.2,79439089.58,41439089.58,3278873972.25,169.42489739862427,0.9706168042739194,-15.649059122121477,0.0687226809130645
SH600311,600311.SH,600311,ST荣华,甘肃,黄金,20010626,7420,20211019,1.92,0.5708,0.6809,0.0,0.0,0.0,9.1903,2.3238,1.5417,0.0,0.0,66560.0,66560.0,55795.0,127795.2,127795.2,0.0,0.007115855014454,0.1127418278852568,0.0,0.0,0.2471609886439545,0.119079386257505,ST荣华,-100.4756,-46.7987,-419199624.07,-420206133.26,-330362672.72,549944408.9,801114350.88,593000206.34,-41146292.23,18063361.53,-52163442.55,-330362672.72,-330362672.72,ST荣华,-13.7367,-10.7561,-88870733.02,-92676009.26,-54217564.18,215147884.37,997373369.7,369053091.9,-65440321.38,-12630091.15,-310126757.55,-54217564.18,-54217564.18,1225788557.45,67.86048961120471,0.8878096163186012,-3.041250231369838,0.1301602719766877
SH600355,600355.SH,600355,精伦电子,湖北,元器件,20020613,7068,20211019,3.38,4.8086,5.7268,0.0,0.0,0.0,6.362,8.4601,6.3844,0.0,0.0,49208.92,49208.92,41318.92,166326.1496,166326.1496,0.0,0.0326884589726484,0.1752279297309317,0.0,0.0,0.7488309953239813,0.8445630420280187,精伦电子,-12.7954,-7.2896,-35059760.23,-35482770.9,-57104360.28,196600847.38,442334697.06,183953590.11,-42894633.73,-32152581.34,-14575868.49,-57104360.28,-8104360.28,精伦电子,-20.6039,-12.1367,-63341340.77,-67644101.22,20260577.33,302553923.7,482541554.1,188677676.25,-58223310.52,-56164550.2,-55405915.25,20260577.33,-22739422.67,1648685627.51,-51.276928905827006,0.0468674113647401,-46.87518628935487,0.0339970859640602
SH600365,600365.SH,600365,ST通葡,吉林,红黄酒,20010115,7582,20211019,3.76,0.5355,0.6817,0.0,0.0,0.0,4.1918,2.4727,2.3327,0.0,0.0,40000.0,40000.0,31419.8092,150400.0,150400.0,0.0,0.0195686012897487,0.1514342895263509,0.0,0.0,0.3794255177020708,0.1199688681343117,ST通葡,-10.8141,-4.6593,-55723663.9,-60612785.27,62228369.09,608243677.36,1080158333.87,406488205.01,-31238699.73,-16704823.28,-15808862.64,62228369.09,167071245.43,ST通葡,-4.6207,0.7437,2429358.49,-11399636.91,-304562552.3894,976001921.75,1143133601.57,408850687.44,28014613.53,39968611.6,13167482.25,-304562552.3894,-208367584.7994,1488191137.36,-89.0875115776741,0.033268576979116,-24.81324679769166,0.0539096648858669
SH600460,600460.SH,600460,士兰微,浙江,半导体,20030311,6797,20211019,62.92,3.0713,5.1957,0.0,1318.0901,190.4678,14.6718,20.8148,15.1423,0.0,0.0,141607.1845,131206.1614,77559.4618,8909924.0487,8255491.6753,0.0,0.9586390927284856,0.9675339114965532,0.997947138824737,0.9504821475110764,0.9178356713426854,0.8243273293306649,士兰微,1.9803,1.2566,-37716179.33,-22636636.57,-426238813.02,4280561779.48,9840111275.27,5332890506.43,149416569.62,615098280.35,2067353492.54,-426238813.02,-124467564.22,士兰微,0.427,-0.3391,-129936521.33,-107311200.83,-423346298.71,3110573827.93,8913260192.08,4675090936.77,-48126977.51,361705500.79,1700321220.39,-423346298.71,180930636.49,91166593979.53998,148.21467868137242,0.9645458960660516,-3936.063567194514,0.0007285089849441
SH600515,600515.SH,600515,*ST基础,海南,全国地产,20020806,7014,20211019,10.07,0.761,0.8262,0.0,0.0,0.0,5.3382,6.2313,5.6179,0.0,0.0,390759.246,165829.5366,152748.3196,3934945.6072,1669903.4336,0.0,0.9101623304425172,0.8254391816766733,0.0,0.0,0.7069694945446449,0.1767845230153435,*ST基础,-50.5098,-10.7465,-10083887341.27,-9650065767.9,6722160878.6,6314792845.84,57434499259.75,49280298936.49,-58155788.87,341747694.72,22242060960.67,6722160878.6,3739106750.22,*ST基础,-4.4611,0.6821,-1129456351.12,-1485140342.18,13614497674.16,11526435739.77,81523299956.86,53490688654.13,2951397192.52,3338359655.24,17835411556.09,13614497674.16,11826069940.05,61591517032.67,180.22511339288775,0.9732880038853812,-4.077636051237301,0.1228751821272462
SH600537,600537.SH,600537,亿晶光电,浙江,电气设备,20030123,6844,20211019,4.5,1.1657,1.676,0.0,0.0,0.0,1.92,1.2918,1.3803,0.0,0.0,117635.9268,117635.9268,81813.2214,529361.6706,529361.6706,0.0,0.470535912830776,0.5797198132088058,0.0,0.0,0.2106435092407036,0.4514120524794307,亿晶光电,-21.7669,-8.7116,-624052083.17,-652432006.55,1747083341.36,4098010992.51,7509181017.61,4838042041.22,-149981382.48,134379665.57,-1712483810.66,1747083341.36,1617676612.33,亿晶光电,-8.6899,-4.7109,-322956636.37,-303002844.2,-50077646.85,3559040092.73,6433686037.39,3110100038.33,-51720474.6,283915063.19,-1153688558.16,-50077646.85,68553063.15,3581132895.34,26.64936603428697,0.6549295774647887,-8.11366801882108,0.0949490043710539
SH600555,600555.SH,600555,*ST海创,海南,旅游服务,20010328,7510,20211019,1.55,0.4759,0.6848,0.0,0.0,0.0,2.5038,161.5572,135.5899,0.0,0.0,130350.0,97350.0,67650.6557,202042.5,150892.5,0.0,0.0747164776517678,0.1521014009339559,0.0,0.0,0.997550656869294,0.1209695352457193,*ST海创,-21.7674,-8.0703,-205675998.08,-205675998.08,179342897.38,12505939.65,1997935847.45,1155658627.63,-50643641.14,-35270429.61,179410997.72,179342897.38,169342897.38,*ST海创,-25.3724,-12.3066,-308368306.44,-308368306.44,-97712005.84,15139420.03,2146839759.65,1098712177.58,-64489311.01,-49008337.49,44120149.99,-97712005.84,-97712005.84,2199835997.72,-62.37054728407092,0.0412821758135017,-9.82333874083904,0.0854783875667799
SH600561,600561.SH,600561,江西长运,江西,公共交通,20020716,7035,20211019,4.84,1.0795,1.4932,0.0,0.0,0.0,1.2471,0.7512,0.6857,0.0,0.0,28447.68,23706.4,17138.7147,137686.7712,114738.976,0.0,0.0122303758060929,0.0958416722259283,0.0,0.0,0.0850590069026942,0.4056037358238826,江西长运,-27.407,-3.2301,-312592917.67,-331842221.45,-20042866.6,1832934476.92,5746500758.48,4320879716.11,-99207085.77,321013383.28,2012065362.57,-20042866.6,-213374725.39,江西长运,-18.4881,-0.6935,-168246556.43,-219911002.29,-141242721.81,2412565251.37,6138775640.18,4633210171.07,102316974.67,306099788.67,1974849900.83,-141242721.81,18842782.56,3388933074.57,10.556983761683371,0.2683341427877611,-4.149163738067183,0.1219038368139873
SH600579,600579.SH,600579,克劳斯,山东,化工机械,20020809,7011,20211019,7.79,2.9451,6.4423,0.0,0.0,0.0,1.137,0.582,0.5799,0.0,0.0,73340.9393,40869.3024,18683.4269,571325.9171,318371.8657,0.0,0.4987769624193907,0.3947075828329998,0.0,0.0,0.0670229347584057,0.8654658661329775,克劳斯,-4.2558,-0.9061,-328705667.15,-229989894.66,-234548464.6,9816392579.96,16007184807.06,10697097605.59,-100992538.2,510368523.44,2122338847.13,-234548464.6,-457388075.75,克劳斯,-2.8358,-0.6923,-262441609.17,-158420225.4,241743065.29,10576101343.48,16355880298.94,10857685954.14,-41999380.73,610680631.1,2303419296.38,241743065.29,55320329.44,7835598018.13,15.35282380918848,0.4140359397765906,-24.84134870119428,0.0536668285575522
SH600589,600589.SH,600589,ST榕泰,广东,塑料,20010612,7434,20211019,2.19,0.6439,1.2011,0.0,0.0,0.0,1.4667,1.447,1.3275,0.0,0.0,70403.3281,70403.3281,37739.7013,154183.2885,154183.2885,0.0,0.0213475650433622,0.156326439848788,0.0,0.0,0.1995101313738588,0.3162108072048032,ST榕泰,-61.651,-28.1529,-1199919977.43,-1215234882.81,-188977969.77,1065537219.18,3641421244.81,2322557556.46,-314239162.35,-255014909.22,656551510.16,-188977969.77,134722030.23,ST榕泰,-18.5028,-9.0229,-507865570.83,-537648813.97,-119285929.66,1449445467.92,4353701242.7,1724480753.06,150247783.12,220981756.44,105434435.78,-119285929.66,-490920795.09,2198384395.16,-8.62061124929549,0.0825643516270034,-1.2687529849660044,0.1423020883924235
SH600617,600617.SH,600617,国新能源,山西,供气供热,19921013,10598,20211019,5.52,2.605,7.3192,0.0,0.0,0.0,1.8542,0.7347,0.715,0.0,0.0,137799.4126,97491.4344,34698.2385,760652.7576,538152.7179,0.0,0.5937291527685123,0.5850567044696464,0.0,0.0,0.0895123580494322,0.8890371358683566,国新能源,-22.4212,-0.0089,-912334627.12,-978111440.14,-3559038498.51,10353839741.64,27865309842.78,24647359025.88,21488350.67,796269568.18,17842680358.93,-3559038498.51,-1931249930.12,国新能源,0.9169,3.0373,52855705.46,-62452879.82,-2488633732.529,10901262772.59,29510496654.4,25185258068.41,898473354.98,1615678529.13,18865903666.03,-2488633732.529,-4130345788.329,25449207934.93,31.960543202847987,0.7149101505585236,-7.776749421222653,0.0971345313258863
SH600626,600626.SH,600626,申达股份,上海,纺织,19930107,10512,20211019,4.02,0.7035,0.9678,0.0,0.0,0.0,1.2791,0.4115,0.3894,0.0,0.0,110797.871,80815.6847,58746.4337,445407.4414,324879.0525,0.0,0.3971536579942183,0.4036024016010673,0.0,0.0,0.0338454687152081,0.2312652879697576,申达股份,-28.0067,-7.359,-867495931.14,-974576897.71,132444172.29,10823971874.98,9408268266.69,6530980261.69,-320242582.24,199822442.5,2001712023.8,132444172.29,359492393.11,申达股份,1.9771,2.7651,139058568.93,-71083142.61,185067469.5193,14696910392.34,10654778883.27,6667557099.19,-235067438.79,240648507.32,2178766538.45,185067469.5193,-48818877.8107,6455786437.8,32.30761448529486,0.7197668771248179,-4.570264721507257,0.118746964545896
SH600653,600653.SH,600653,申华控股,辽宁,汽车服务,19901219,11262,20211019,2.08,0.8294,1.0762,0.0,0.0,0.0,3.6623,0.5869,0.5212,0.0,0.0,194638.0317,194638.0317,150001.5051,404847.1059,404847.1059,0.0,0.352234823215477,0.4872136980209028,0.0,0.0,0.0543308839902026,0.2706248610184567,申华控股,-50.7291,-7.1184,-613273988.27,-681620010.37,778924377.24,6898070442.1,5222137122.07,3543680954.71,20673545.49,173141269.66,2061770048.72,778924377.24,-334692333.64,申华控股,-12.551,0.1885,-164931910.97,-199380270.4,199412254.37,7358844181.14,7362349312.8,4946009283.32,42430464.04,202850315.27,2399155556.56,199412254.37,519224729.64,6110241107.72,35.29049497972822,0.7479358912093249,-5.93948387284345,0.1083050024283632
SH600715,600715.SH,600715,文投控股,辽宁,影视音像,19960701,9241,20211019,2.81,0.6592,0.9467,0.0,0.0,0.0,1.8509,9.8717,6.7042,0.0,0.0,185485.35,185485.35,129155.7753,521213.8335,521213.8335,0.0,0.4596397598398932,0.5723815877251501,0.0,0.0,0.7621910487641951,0.2242606181899044,文投控股,-74.8771,-36.7648,-3514502995.94,-3513168589.63,191241339.43,527986746.42,7243344394.45,4427804680.87,-857682993.52,-334122360.71,1557200449.47,191241339.43,-68991820.57,文投控股,0.2032,1.9757,79074994.0,-4071591.16,-1234351202.2416,2224147231.46,11042122086.5,4624536195.9,273878241.3,526427682.67,1355747351.42,-1234351202.2416,-1030067327.2416,6769338784.47,-20.26005912949184,0.0704225352112676,-1.4836004028912635,0.1410879067508499
SH600718,600718.SH,600718,东软集团,辽宁,软件服务,19960618,9254,20211019,9.55,0.3484,0.4972,0.0,90.4429,85.3869,1.4078,1.5566,1.4202,0.0,0.0,124237.0295,120261.6322,84276.5045,1186463.6317,1148498.5875,0.0,0.7095841672225929,0.7642873026462086,0.7990762124711316,0.8493614803231692,0.2186595413048319,0.0543695797198132,东软集团,1.5341,0.4238,20171216.0,-16522959.0,-78003378.7996,7621987666.0,16407700975.0,7964994738.0,62359213.0,454813450.0,-743022807.0,-78003378.7996,-399206005.7996,东软集团,0.4229,-0.4153,-108864935.0,-167357767.0,-11230363.0,8365778069.0,14532302661.0,5687135220.0,258504833.0,596482636.0,-978484938.0,-11230363.0,838482042.0,11121613510.0,24.45313239966848,0.6226323457989316,-718.0697063401295,0.0043710539096648
SH600816,600816.SH,600816,ST安信,上海,多元金融,19940128,10126,20211019,4.93,0.2978,0.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546913.7919,526429.052,260120.8577,2696284.9941,2595295.2264,0.0,0.8616855681565488,0.8892595063375583,0.0,0.0,0.0,0.0902824104958861,ST安信,-158.0983,0.0,-8231214883.52,-6738516475.48,0.0,-1263921645.72,19932118143.3,18331531691.34,-2770794556.68,-2761136296.13,0.0,0.0,0.0,ST安信,-40.6542,0.0,-5261870871.92,-3994103142.23,0.0,-267321413.8,20793667846.3,12454564918.86,-1140184463.48,-1122754939.99,0.0,0.0,0.0,26962849941.0,-9.76512821145086,0.0818358426420592,-4.001303556815801,0.1233608547838756
SH600844,600844.SH,600844,丹化科技,江苏,化工原料,19940311,10084,20211019,3.86,2.1696,3.0412,0.0,0.0,0.0,3.0128,3.6485,3.5,0.0,0.0,101652.424,82273.0634,58695.4202,392378.3566,317574.0247,0.0,0.3377807427173671,0.393818100956193,0.0,0.0,0.5263861055444222,0.6784523015343562,丹化科技,-24.3335,-19.2636,-554167108.31,-472909492.75,-10477098.66,1075456174.65,2594547319.0,809428488.63,-299518591.78,-38485970.5,253002491.1,-10477098.66,129522901.34,丹化科技,-22.6841,-16.6215,-547416182.89,-505343740.45,-118714860.91,1229602165.26,2987847792.96,734782712.13,-294381442.15,-39800775.84,180466468.11,-118714860.91,-148714860.91,4176786057.1,-108.52749723694768,0.0286546867411364,-8.297113139309044,0.0942204953861097
SH600856,600856.SH,600856,ST中天,北京,供气供热,19940425,10039,20211019,1.85,1.3753,1.6891,0.0,0.0,0.0,0.0,4.561,3.5936,0.0,0.0,136665.4379,136165.4379,110870.652,252831.0601,251906.0601,0.0,0.1503224371803424,0.3110962864131643,0.0,0.0,0.5339568024938767,0.4551923504558595,ST中天,-169.6439,-3.4848,-767015363.84,-766220018.36,301857332.37,554332263.75,11178025371.67,11018577396.6,-219786154.59,2164863.76,4912286957.3,301857332.37,-27141375.26,ST中天,-134.9453,-29.9907,-4358207651.94,-4591553106.64,635613163.71,1084496975.67,11166067970.57,10253296773.65,-297650658.94,116250093.18,4774412597.47,635613163.71,418548618.83,7440597558.3,3436.981899636955,0.9987858183584264,-3.2997188019330776,0.1284604176784847
SH600881,600881.SH,600881,亚泰集团,吉林,水泥,19951115,9470,20211019,3.88,2.5404,3.0777,0.0,91.8825,357.2264,0.8638,0.6465,0.6025,0.0,0.0,324891.3588,324891.3588,268165.6347,1260578.4721,1260578.4721,0.0,0.7229263953746943,0.7805203468979319,0.8031819348216577,0.9760229345843108,0.0714762859051436,0.6826773404491884,亚泰集团,0.9466,3.1728,-34503824.17,-273600712.51,3647710032.36,19497992710.05,58317991463.97,40224921823.68,744575164.54,1667005260.65,20193088609.47,3647710032.36,1811037255.39,亚泰集团,0.3703,3.858,204159744.58,-192909975.23,-3736096171.4722,17010331708.69,59433618022.56,40988357739.78,1891918255.11,2841539871.41,23672849623.25,-3736096171.4722,-1859108728.6722,32798873330.47,19.675326829911164,0.5276833414278777,-46.07365457989903,0.034968431277319
SH600898,600898.SH,600898,ST美讯,山东,通信设备,19960418,9315,20211019,4.94,0.2448,0.3449,0.0,0.0,0.0,8.936,1.5002,1.8823,0.0,0.0,28538.0986,25252.382,17927.8753,140978.2071,124746.7671,0.0,0.0137869690905047,0.108294418501223,0.0,0.0,0.3081718993542641,0.0191238603513453,ST美讯,0.0,-10.8038,-164244755.55,-263476133.47,174264402.94,939742767.0,635769517.63,513439328.12,61241208.87,75617796.7,-149886538.27,174264402.94,-532623219.63,ST美讯,0.0,-40.0762,-925054188.07,-915760748.89,143914765.93,721172634.47,1507294394.91,2183784964.12,-222373140.05,-176002339.31,468847575.87,143914765.93,-586300817.09,1259895532.73,16.661362638327176,0.4504613890237979,-5.350701228354412,0.1112190383681398
SH600983,600983.SH,600983,惠而浦,安徽,家用电器,20040727,6293,20211019,9.12,0.2898,1.1624,0.0,0.0,0.0,2.0427,1.4138,1.3112,0.0,0.0,76643.9,76643.9,19109.1532,698992.368,698992.368,0.0,0.57104736490994,0.6579942183678008,0.0,0.0,0.1963927855711423,0.301979097175895,惠而浦,-4.0981,-2.176,-162915980.24,-149701660.11,-1064249022.26,4944067835.28,7013158653.76,3461900350.15,-226583749.72,-80881734.42,-503593722.33,-1064249022.26,-1074249022.26,惠而浦,-8.2039,-3.7304,-291251004.06,-322839167.01,-1933587155.0,5281658055.31,7582845817.74,3828219199.95,-219875583.96,-58965593.96,-1496581563.84,-1933587155.0,-1998421026.12,6486329957.67,-80.19523819788532,0.0356969402622632,-46.69235915529487,0.0342399222923749
SH601113,601113.SH,601113,ST华鼎,浙江,化纤,20110509,3816,20211019,3.53,0.2477,0.5103,0.0,0.0,0.0,0.9114,0.4127,0.3993,0.0,0.0,114148.1073,90768.224,44068.434,402942.8188,320411.8307,0.0,0.35001111852346,0.3973760284634201,0.0,0.0,0.0358494767312402,0.0579275072270402,ST华鼎,-4.5296,-1.2626,-138646159.76,-189181891.15,448611664.3,9763247761.88,7289920171.77,2918387702.69,413587653.84,594474638.5,355835561.06,448611664.3,243143626.99,ST华鼎,-26.2092,-13.5984,-1233460841.81,-1311674205.09,145463883.84,8564710360.89,7761577877.06,3203201610.08,487785836.33,641484502.89,599879222.65,145463883.84,163127371.83,4385263749.06,7.376704513627456,0.1733851384167071,-21.299227761737068,0.0590092277804759
